"","TOPIC","AUTHOR","UID","TITLE","ABSTRACT","NOTES"
"11","Metric","BARAL A, 2010, ECOL MODEL","ISI000279549500005","EMERGY ANALYSIS USING US ECONOMIC INPUT-OUTPUT MODELS WITH APPLICATIONS TO LIFE CYCLES OF GASOLINE AND CORN ETHANOL","A COMMONLY ENCOUNTERED CHALLENGE IN EMERGY ANALYSIS IS THE LACK OF TRANSFORMITY DATA FOR MANY ECONOMIC PRODUCTS AND SERVICES. TO OVERCOME THIS CHALLENGE, EMERGY ANALYSTS APPROXIMATE THE EMERGY INPUT FROM THE ECONOMY VIA A SINGLE EMERGY/MONEY RATIO FOR THE COUNTRY AND THE MONETARY PRICE OF ECONOMIC INPUTS. THIS AMOUNTS TO ASSUMING HOMOGENEITY IN THE ENTIRE ECONOMY, AND CAN INTRODUCE SERIOUS UNCERTAINTIES IN THE RESULTS. THIS PAPER PROPOSES AND DEMONSTRATES THE USE OF A THERMODYNAMICALLY AUGMENTED ECONOMIC INPUT-OUTPUT MODEL OF THE US ECONOMY FOR OBTAINING SECTOR-SPECIFIC EMERGY TO MONEY RATIOS THAT CAN BE USED INSTEAD OF A SINGLE RATIO. THESE RATIOS AT THE ECONOMY SCALE ARE MORE ACCURATE THAN A SINGLE ECONOMY-WIDE EMERGY/MONEY RATIO, AND CAN BE OBTAINED QUICKLY FOR HUNDREDS OF ECONOMIC PRODUCTS AND SERVICES. COMPARING SECTOR-SPECIFIC EMERGY/MONEY RATIOS WITH THOSE FROM CONVENTIONAL EMERGY STUDIES INDICATES THAT THE INPUT-OUTPUT MODEL CAN PROVIDE REASONABLE ESTIMATES OF TRANSFORMITIES AT LEAST AS A STOP-GAP MEASURE UNTIL MORE DETAILED ANALYSIS IS COMPLETED. A HYBRID APPROACH TO EMERGY ANALYSIS IS INTRODUCED AND COMPARED WITH CONVENTIONAL EMERGY ANALYSIS USING LIFE CYCLES OF CORN ETHANOL AND GASOLINE AS EXAMPLES. EMERGY AND TRANSFORMITY DATA FROM THE HYBRID APPROACH ARE SIMILAR TO THOSE FROM CONVENTIONAL EMERGY ANALYSIS, INDICATING THE USEFULNESS OF THE PROPOSED APPROACH. IN ADDITION, THIS WORK PROPOSES THE METRIC OF RETURN ON EMERGY INVESTMENT FOR ASSESSING PRODUCT ALTERNATIVES WITH THE SAME UTILITY SUCH AS TRANSPORTATION FUELS. THE PROPOSED APPROACH AND DATA MAY BE USED EASILY VIA WEB-BASED SOFTWARE. (C) 2010 ELSEVIER B.V. ALL RIGHTS RESERVED.",""
"12","Metric","KONAN DE, 2010, ENERGY ECON","ISI000273628700024","GREENHOUSE GAS EMISSIONS IN HAWAI'I: HOUSEHOLD AND VISITOR EXPENDITURE ANALYSIS","THIS PAPER FOCUSES ON PETROLEUM USE AND GREENHOUSE GAS EMISSIONS ASSOCIATED WITH ECONOMIC ACTIVITIES IN HAWAI'I. DATA ON ECONOMIC ACTIVITY, PETROLEUM CONSUMPTION BY TYPE (GASOLINE, DIESEL, AVIATION FUEL, RESIDUAL, PROPANE), AND EMISSIONS FACTORS ARE COMPILED AND ANALYZED. IN THE BASELINE YEAR 1997, EMISSIONS ARE ESTIMATED TO TOTAL APPROXIMATELY 23.2 MILLION METRIC TONS OF CARBON, 181 THOUSAND METRIC TONS OF NITROUS OXIDE, AND 31 THOUSAND METRIC TONS OF METHANE IN TERMS OF CARBON-EQUIVALENT GLOBAL WARMING POTENTIAL OVER A 100-YEAR HORIZON. AIR TRANSPORTATION, ELECTRICITY, AND OTHER TRANSPORTATION ARE THE KEY ECONOMIC ACTIVITY RESPONSIBLE FOR GHG EMISSIONS ASSOCIATED WITH FOSSIL FUEL USE. MORE THAN 22\% OF TOTAL EMISSIONS ARE ATTRIBUTED TO VISITOR EXPENDITURES. ON A PER PERSON PER ANNUM BASIS, EMISSION RATES GENERATED BY VISITOR DEMAND ARE ESTIMATED TO BE HIGHER THAN THAT OF RESIDENTS BY A FACTOR OF 4.3 FOR CARBON, 3.2 FOR METHANE, AND 4.8 FOR NITROUS OXIDE. (C) 2009 ELSEVIER B.V. ALL RIGHTS RESERVED.",""
"13","Metric","PILUSO C, 2008, IND ENG CHEM RES","ISI000253947600025","ECOLOGICAL INPUT-OUTPUT ANALYSIS-BASED SUSTAINABILITY ANALYSIS OF INDUSTRIAL SYSTEMS","INDUSTRIAL SUSTAINABILITY IS A VITAL ISSUE IN PURSUING THE LONG-TERM DEVELOPMENT OF INDUSTRIAL SYSTEMS. THIS PAPER UTILIZES THE EXISTING ECOLOGICAL INPUT-OUTPUT ANALYSIS (EIOA) METHOD, IN COMBINATION WITH KNOWN AND ESTABLISHED ENVIRONMENTAL (MASS INTENSITY) AND ECONOMIC (GROSS PROFIT) SUSTAINABILITY METRICS, TO (I) CREATE A SYSTEMATIC ANALYSIS METHODOLOGY CAPABLE OF EVALUATING VARIOUS DECISIONS, WHICH ARE MADE BY INDIVIDUAL PLANT MANAGEMENT FOR THE BENEFIT OF THEIR OWN COMPANY, AND (II) DETERMINE WHICH OPTION RESULTS IN THE BEST ROUTE FOR IMPROVING SUSTAINABLE DEVELOPMENT, AT THE PLANT, INDUSTRY, AND REGIONAL LEVELS. SUCH INFORMATION WILL BE VALUABLE FOR THE SYNERGISTIC SUSTAINABILITY IMPROVEMENTS OF BOTH INDIVIDUAL ENTITIES AS WELL AS INDUSTRIAL REGIONS. TO DEMONSTRATE THE EFFICACY OF THIS METHODOLOGY, A CASE STUDY INVOLVING A NETWORK OF DIFFERENT INDUSTRIES IS PRESENTED. SUSTAINABILITY OF THE BASE CASE AND TWO MODIFIED CASES IS ASSESSED. THE ONE WITH THE HIGHEST POSITIVE ENVIRONMENTAL AND ECONOMIC SUSTAINABILITY IMPACT IS RECOMMENDED.",""
"14","Metric","BAILEY R, 2008, RESOUR CONSERV RECYCL","ISI000253134600007","MEASURING MATERIAL CYCLING IN INDUSTRIAL SYSTEMS","AS THE NEGATIVE ENVIRONMENTAL IMPLICATIONS OF A MODERN INDUSTRIAL ECONOMY HAVE BEGUN TO BE RECOGNIZED, A GROWING COMPREHENSION OF THE KEY ROLE OF MATERIAL FLOWS IN INDUSTRIAL SYSTEMS HAS DEVELOPED. TO THIS END, SEVERAL INDICES CHARACTERIZING MATERIAL CYCLING HAVE BEEN DEVELOPED. CURRENT INDICES OF MATERIAL CYCLING FOR INDUSTRIAL SYSTEMS, HOWEVER, DO NOT EFFECTIVELY MEASURE CYCLING DUE TO THE LACK OF CONSIDERATION OF BOTH DIRECT AND INDIRECT FLOWS IN A SYSTEM. A PHYSICAL FLOW MODELING APPROACH FROM ECOLOGY, INPUT-OUTPUT FLOW ANALYSIS, IS USED IN THIS STUDY TO DEVELOP CYCLING INDICES TO ADDRESS THE LIMITED SCOPE OF EXISTING MEASURES. THE INPUT-OUTPUT CYCLING METRICS MEASURE THE PERCENT OF BOTH DIRECT AND INDIRECT FLOWS IN A SYSTEM OR IN A PARTICULAR PROCESS THAT ARE CYCLED. INCLUDING THE EFFECTS OF INDIRECT FLOWS IS PARTICULARLY IMPORTANT BECAUSE THEIR ROLE (RELATIVE TO DIRECT FLOWS) GROWS AS CYCLING INCREASES. THE INPUT-OUTPUT CYCLING INDICES ARE COMPARED TO TRADITIONAL INDUSTRIAL CYCLING METRICS IN THIS PAPER WITH A SET OF HYPOTHETICAL CASES. FROM THESE COMPARISONS, THE INPUT-OUTPUT CYCLING METRICS ARE SHOWN TO MEASURE CYCLING OF BOTH DIRECT AND INDIRECT FLOWS IN COMPLEX SYSTEMS WHILE TRADITIONAL METRICS ARE SHOWN TO ONLY ACCOUNT FOR DIRECT FLOWS. (C) 2007 ELSEVIER B.V. ALL RIGHTS RESERVED.",""
"15","Metric","SANTOS JR, 2007, RISK ANAL","ISI000251417000017","A FRAMEWORK FOR LINKING CYBERSECURITY METRICS TO THE MODELING OF MACROECONOMIC INTERDEPENDENCIES","HIERARCHICAL DECISION MAKING IS A MULTIDIMENSIONAL PROCESS INVOLVING MANAGEMENT OF MULTIPLE OBJECTIVES (WITH ASSOCIATED METRICS AND TRADEOFFS IN TERMS OF COSTS, BENEFITS, AND RISKS), WHICH SPAN VARIOUS LEVELS OF A LARGE-SCALE SYSTEM. THE NATION IS A HIERARCHICAL SYSTEM AS IT CONSISTS MULTIPLE CLASSES OF DECISIONMAKERS AND STAKEHOLDERS RANGING FROM NATIONAL POLICYMAKERS TO OPERATORS OF SPECIFIC CRITICAL INFRASTRUCTURE SUBSYSTEMS. CRITICAL INFRASTRUCTURES (E.G., TRANSPORTATION, TELECOMMUNICATIONS, POWER, BANKING, ETC.) ARE HIGHLY COMPLEX AND INTERCONNECTED. THESE INTERCONNECTIONS TAKE THE FORM OF FLOWS OF INFORMATION, SHARED SECURITY, AND PHYSICAL FLOWS OF COMMODITIES, AMONG OTHERS. IN RECENT YEARS, ECONOMIC AND INFRASTRUCTURE SECTORS HAVE BECOME INCREASINGLY DEPENDENT ON NETWORKED INFORMATION SYSTEMS FOR EFFICIENT OPERATIONS AND TIMELY DELIVERY OF PRODUCTS AND SERVICES. IN ORDER TO ENSURE THE STABILITY, SUSTAINABILITY, AND OPERABILITY OF OUR CRITICAL ECONOMIC AND INFRASTRUCTURE SECTORS, IT IS IMPERATIVE TO UNDERSTAND THEIR INHERENT PHYSICAL AND ECONOMIC LINKAGES, IN ADDITION TO THEIR CYBER INTERDEPENDENCIES. AN INTERDEPENDENCY MODEL BASED ON A TRANSFORMATION OF THE LEONTIEF INPUT-OUTPUT (I-O) MODEL CAN BE USED FOR MODELING: (1) THE STEADY-STATE ECONOMIC EFFECTS TRIGGERED BY A CONSUMPTION SHIFT IN A GIVEN SECTOR (OR SET OF SECTORS); AND (2) THE RESULTING RIPPLE EFFECTS TO OTHER SECTORS. THE INOPERABILITY METRIC IS CALCULATED FOR EACH SECTOR; THIS IS ACHIEVED BY CONVERTING THE ECONOMIC IMPACT (TYPICALLY IN MONETARY UNITS) INTO A PERCENTAGE VALUE RELATIVE TO THE SIZE OF THE SECTOR. DISRUPTIVE EVENTS SUCH AS TERRORIST ATTACKS, NATURAL DISASTERS, AND LARGE-SCALE ACCIDENTS HAVE HISTORICALLY SHOWN CASCADING EFFECTS ON BOTH CONSUMPTION AND PRODUCTION. HENCE, A DYNAMIC MODEL EXTENSION IS NECESSARY TO DEMONSTRATE THE INTERPLAY BETWEEN COMBINED DEMAND AND SUPPLY EFFECTS. THE RESULT IS A FOUNDATIONAL FRAMEWORK FOR MODELING CYBERSECURITY SCENARIOS FOR THE OIL AND GAS SECTOR. A HYPOTHETICAL CASE STUDY EXAMINES A CYBER ATTACK THAT CAUSES A 5-WEEK SHORTFALL IN THE CRUDE OIL SUPPLY IN THE GULF COAST AREA.",""
"16","Metric","UKIDWE NU, 2007, ENERGY","ISI000248679600002","INDUSTRIAL AND ECOLOGICAL CUMULATIVE EXERGY CONSUMPTION OF THE UNITED STATES VIA THE 1997 INPUT-OUTPUT BENCHMARK MODEL","THIS PAPER DEVELOPS A THERMODYNAMIC INPUT-OUTPUT (TIO) MODEL OF THE 1997 UNITED STATES ECONOMY THAT ACCOUNTS FOR THE FLOW OF CUMULATIVE EXERGY IN THE 488-SECTOR BENCHMARK ECONOMIC INPUT-OUTPUT MODEL IN TWO DIFFERENT WAYS. INDUSTRIAL CUMULATIVE EXERGY CONSUMPTION (ICEC) CAPTURES THE EXERGY OF ALL NATURAL RESOURCES CONSUMED DIRECTLY AND INDIRECTLY BY EACH ECONOMIC SECTOR, WHILE ECOLOGICAL CUMULATIVE EXERGY CONSUMPTION (ECEC) ALSO ACCOUNTS FOR THE EXERGY CONSUMED IN ECOLOGICAL SYSTEMS FOR PRODUCING EACH NATURAL RESOURCE. INFORMATION ABOUT EXERGY CONSUMED IN NATURE IS OBTAINED FROM THE THERMODYNAMICS OF BIOGEOCHEMICAL CYCLES. AS USED IN THIS WORK, ECEC IS ANALOGOUS TO THE CONCEPT OF EMERGY, BUT DOES NOT RELY ON ANY OF ITS CONTROVERSIAL CLAIMS. THE TIO MODEL CAN ALSO ACCOUNT FOR EMISSIONS FROM EACH SECTOR AND THEIR IMPACT AND THE ROLE OF LABOR. THE USE OF CONSISTENT EXERGETIC UNITS PERMITS THE COMBINATION OF VARIOUS STREAMS TO DEFINE AGGREGATE METRICS THAT MAY PROVIDE INSIGHT INTO ASPECTS RELATED TO THE IMPACT OF ECONOMIC SECTORS ON THE ENVIRONMENT. ACCOUNTING FOR THE CONTRIBUTION OF NATURAL CAPITAL BY ECEC HAS BEEN CLAIMED TO PERMIT BETTER REPRESENTATION OF THE QUALITY OF ECOSYSTEM GOODS AND SERVICES THAN ICEC. THE RESULTS OF THIS WORK ARE EXPECTED TO PERMIT EVALUATION OF THESE CLAIMS. IF VALIDATED, THIS WORK IS EXPECTED TO LAY THE FOUNDATION FOR THERMODYNAMIC LIFE CYCLE ASSESSMENT, PARTICULARLY OF EMERGING TECHNOLOGIES AND WITH LIMITED INFORMATION. (C) 2006 ELSEVIER LTD. ALL RIGHTS RESERVED.",""
"17","Metric","STRAUSS CH, 1992, SOL ENERGY","ISIA1992GX52200006","INPUT-OUTPUT-ANALYSIS OF ENERGY-REQUIREMENTS FOR SHORT ROTATION, INTENSIVE CULTURE, WOODY BIOMASS","A PRODUCTION MODEL FOR SHORT ROTATION, INTENSIVE CULTURE (SRIC) PLANTATIONS WAS DEVELOPED TO DETERMINE THE ENERGY AND FINANCIAL COSTS OF WOODY BIOMASS. THE MODEL WAS BASED ON HYBRID POPLARS PLANTED ON GOOD QUALITY AGRICULTURAL SITES AT A DENSITY OF 2100 CUTTINGS HA-1, WITH AVERAGE ANNUAL GROWTH FORECAST AT 16 METRIC TONNE, OVEN DRY (MG(OD)). ENERGY AND FINANCIAL ANALYSES SHOWED PREHARVEST COSTS OF 4381 MEGAJOULES (MJ) MG-1 (OD) AND \$16 (U.S.) MG-1 (OD). HARVESTING AND TRANSPORTATION REQUIREMENTS INCREASED THE TOTAL COSTS TO 6130 MJ MG-1 (OD) AND \$39 MG-1 (OD) FOR THE DELIVERED MATERIAL. ON AN ENERGY COST BASIS, THE PRINCIPAL INPUT WAS LAND, WHEREAS ON A FINANCIAL BASIS, COSTS WERE MORE UNIFORMLY DISTRIBUTED AMONG EQUIPMENT, LAND, LABOR, AND MATERIALS AND FUEL.",""
"18","Metric","KUCUKVAR M, 2019, RESOUR CONSERV RECYCL","ISI000461534800020","ASSESSING REGIONAL AND GLOBAL ENVIRONMENTAL FOOTPRINTS AND VALUE ADDED OF THE LARGEST FOOD PRODUCERS IN THE WORLD","THIS RESEARCH AIMS TO PROVIDE IMPORTANT INSIGHTS REGARDING THE ENVIRONMENTAL AND SOCIOECONOMIC IMPACTS OF THE WORLD'S LARGEST FOOD PRODUCING COUNTRIES BASED ON FOUR SUSTAINABILITY METRICS: ENERGY USE, CARBON FOOTPRINT, VALUE-ADDED AND COMPENSATION OF EMPLOYEES BY LOW, MEDIUM AND HIGH-SKILL GROUPS. WORLD INPUT-OUTPUT DATABASE IS USED AS A DETAILED AND INTERCOUNTRY AND SECTOR ECONOMIC DATABASE. TO COMPARE THE RESULTS BETWEEN GLOBAL DATABASES, EORA AND EXIOBASE ARE ALSO USED FOR COMPARATIVE ANALYSIS. THREE STATISTICAL ANALYSIS TECHNIQUES SUCH AS MANN-KENDAL TREND TEST, MATCHING INDEX AND K-MEANS CLUSTERING ALGORITHM ARE APPLIED TO PROVIDE A FURTHER INSIGHT FROM THE ANALYSIS. THE RESULTS ARE PRESENTED FOR THREE CATEGORIES: REGIONAL ON-SITE, REGIONAL SUPPLY CHAIN, AND GLOBAL SUPPLY CHAIN. THE AGRICULTURE INDUSTRY HAS THE LARGEST ENVIRONMENTAL FOOTPRINTS IN FOOD SUPPLY CHAINS. BASED ON THE MANN-KENDALL TREND TEST, THERE IS A STATISTICALLY SIGNIFICANT TREND IN CARBON, ENERGY, AND EMPLOYMENT INDICATORS. THE MAXIMUM VALUE OF THE MATCHING-INDEX OF THE OVERALL IMPACT (0.92) IS ACHIEVED BETWEEN THE EXIOBASE AND WIOD DATABASES. CHINA AND USA ARE POSITIONED IN DIFFERENT CLUSTERS BASED ON TOTAL SUSTAINABILITY PERFORMANCE WHEN USING DIFFERENT MRIO DATABASES.",""
"19","Metric","RICHTER JS, 2019, J CLEAN PROD","ISI000457952500024","A METHOD FOR ECONOMIC INPUT-OUTPUT SOCIAL IMPACT ANALYSIS WITH APPLICATION TO US ADVANCED MANUFACTURING","INDUSTRIAL SUSTAINABILITY PERFORMANCE HAS, UP UNTIL RECENTLY, BEEN MAINLY BASED ON A COMBINATION OF ECONOMIC AND ENVIRONMENTAL MEASURES. THE SOCIAL DIMENSION OF SUSTAINABILITY PERFORMANCE REMAINS LARGELY UNKNOWN. THE LACK OF UNDERSTANDING OF SOCIAL PERFORMANCE, I.E., HOW STAKEHOLDER NEEDS ARE IMPACTED BY INDUSTRIAL PRODUCTION, LIMITS THE CAPACITY OF DECISION MAKERS TO PURSUE FULLY INFORMED CHOICES. FORTUNATELY, LARGE QUANTITIES OF ECONOMIC AND SOCIAL DATA EXIST IN THE PUBLIC DOMAIN. THE VAST ECONOMIC AND SOCIAL DATA ENABLE THE CREATION OF INDUSTRY-RELATED SOCIAL IMPACT METRICS THAT CAN DESCRIBE HOW INDUSTRY DIRECTLY AFFECTS SOCIETY. HOWEVER, ASSESSING SOCIAL IMPACTS IN AN ECONOMY REQUIRES A MULTIDISCIPLINARY MODELING APPROACH. THE PROPOSED METHOD, ECONOMIC INPUT-OUTPUT SOCIAL IMPACT ASSESSMENT, IS DEVELOPED TO INTEGRATE ECONOMIC PRODUCTION WITH TWO NEW SOCIAL IMPACT METRICS BASED ON EMPLOYEE/WORKER-NEEDS: COST OF INJURIES IDENTIFIES EMPLOYEE SAFETY/SECURITY NEEDS, AND EMPLOYEES BELOW A LIVING WAGE IDENTIFIES WORKER BASIC NEEDS. THE MODEL IS APPLIED USING A CASE STUDY THAT INTRODUCES THE ECONOMICALLY IMPORTANT AND TECHNOLOGICALLY INNOVATIVE ADVANCED MANUFACTURING CLUSTER OF INDUSTRIES IN THE UNITED STATES. IN 2012, ADVANCED MANUFACTURING REPRESENTED OVER 39\% OF U.S. MANUFACTURING OUTPUT AND 7.8\%, OR \$2.25 TRILLION. OF THE U.S. TOTAL ECONOMIC OUTPUT RANKING 6TH IN THE TOTAL ECONOMY. AS A RESULT OF THE MODEL, ADVANCED MANUFACTURING WAS ATTRIBUTED 8.5\%, OR \$13 BILLION, FOR THE TOTAL NATIONAL SOCIAL IMPACTS OF COST OF INJURIES, RANKING 5TH IN THE U.S. ECONOMY. ADVANCED MANUFACTURING WAS ALSO ATTRIBUTED 3.5\%, OR 3 MILLION EMPLOYEES, FOR THE TOTAL NATIONAL SOCIAL IMPACTS OF EMPLOYEES BELOW A LIVING WAGE, RANKING 12TH OUT OF THE 16 ECONOMIC SECTORS STUDIED. THE ECONOMIC INPUT-OUTPUT SOCIAL IMPACT ASSESSMENT METHOD IS DEMONSTRATED TO PROVIDE A MEASURABLE PATH FORWARD TO EVALUATE THE SOCIAL PERFORMANCE OF INDUSTRIES. (C) 2018 ELSEVIER LTD. ALL RIGHTS RESERVED.",""
"20","Metric","ZHANG Y, 2018, J ENVIRON MANAGE","ISI000448224900031","OUTSOURCING NATURAL RESOURCE REQUIREMENTS WITHIN CHINA","CONSUMPTION DEMANDS ARE FINAL DRIVERS FOR THE EXTRACTION AND ALLOCATION OF NATURAL RESOURCES. THIS PAPER INVESTIGATES DEMAND-DRIVEN NATURAL RESOURCE REQUIREMENTS AND SPATIAL OUTSOURCING WITHIN CHINA IN 2012 BY USING THE LATEST MULTI-REGIONAL INPUT-OUTPUT MODEL. EXERGY IS ADOPTED AS A COMMON METRIC FOR NATURAL RESOURCES INPUT. THE TOTAL DOMESTIC RESOURCE EXERGY REQUIREMENTS AMOUNTED TO 125.5 EJ, OF WHICH THE EASTERN AREA CONTRIBUTED THE LARGEST SHARE OF 44.5\%, FOLLOWED BY THE WESTERN AREA (23.9\%), THE CENTRAL AREA (23.0\%) AND THE NORTHEASTERN AREA (8.6\%). INVESTMENT WAS THE LEADING FINAL DEMAND CATEGORY, ACCOUNTING FOR 52.9\% (66.4 EJ) OF NATIONAL TOTAL EMBODIED RESOURCE USE (ERU). THE TOTAL TRADE VOLUMES OF EMBODIED RESOURCE WERE EQUIVALENT TO 69.6\% OF THE TOTAL DIRECT RESOURCE INPUT (DRI), MOSTLY TRANSFERRED FROM THE CENTRAL AND WESTERN REGIONS SUCH AS INNER MONGOLIA, SHANXI, SHAANXI AND XINJIANG TO THE EASTERN REGIONS SUCH AS JIANGSU, ZHEJIANG, GUANGDONG AND SHANGHAI. THE NORTHEASTERN AND EASTERN AREAS HAD PHYSICAL NET IMPORTS OF 1213.5 PJ AND 38452.6 PJ, WHILE THE CENTRAL AND WESTERN INLAND AREAS HAD PHYSICAL NET EXPORTS OF 6364.5 PJ AND 33301.5 PJ, RESPECTIVELY. SHANGHAI, BEIJING, ZHEJIANG, JIANGSU AND GUANGDONG HAD PROMINENT ERUS WHICH RESPECTIVELY WERE 101.6, 12.6, 11.7, 8.4 AND 4.3 TIMES OF THEIR DRIS. THE ERUS OF INNER MONGOLIA, SHAANXI, SHANXI, NINGXIA AND GUIZHOU WERE EQUAL TO ONLY 17.6\%, 25.3\%, 27.9\%, 46.0\% AND 50.2\% OF THEIR DRIS, RESPECTIVELY. REGIONAL UNEVEN DEVELOPMENT RESULTED IN IMBALANCED RESOURCE REQUIREMENTS ACROSS CHINA. THE FINDINGS CAN PROVIDE A DEEP UNDERSTANDING OF CHINA'S RESOURCE-DRIVEN ECONOMIC DEVELOPMENT MODE, AND CONTRIBUTE TO REDUCING REGIONAL RESOURCE FOOTPRINTS AND THEIR ENVIRONMENT OUTCOMES UNDER THE ``NEW NORMAL ECONOMY''.",""
"21","Metric","VIVANCO DF, 2018, J IND ECOL","ISI000447649500017","NEXUS STRENGTH: A NOVEL METRIC FOR ASSESSING THE GLOBAL RESOURCE NEXUS","THE LIMITED ACCESS TO NATURAL RESOURCES IS A MAJOR CONSTRAINT FOR SUSTAINABILITY AT VARIOUS SPATIAL SCALES. THIS CHALLENGE HAS SPARKED SCHOLARLY INTEREST IN THE LINKAGES OR NEXUS BETWEEN RESOURCES, WITH A VIEW TO HELPING ANTICIPATE UNFORESEEN CONSEQUENCES, IDENTIFY TRADE-OFFS AND CO-BENEFITS, AND FIND OPTIMAL SOLUTIONS. YET, DESPITE DECADES OF RESEARCH, LIMITATIONS IN THE SCOPE AND FOCUS OF STUDIES REMAIN. RECENTLY CONSTRUCTED MULTIREGIONAL INPUT-OUTPUT (MRIO) DATABASES, WHICH COVER THE GLOBAL ECONOMY AND ITS USE OF RESOURCES IN UNPRECEDENTED DETAIL, ALLOW SYSTEMATICALLY INVESTIGATION OF RESOURCE USE BY PRODUCTION AS WELL AS CONSUMPTION PROCESSES AT VARIOUS LEVELS AND GARNER NEW INSIGHTS INTO GLOBAL RESOURCE NEXUS (GRN) ISSUES. THIS ARTICLE ADDRESSES THE QUESTION OF HOW TO PRIORITIZE SUCH ISSUES. USING THE MRIO DATABASE, EXIOBASE, WE ADDRESS THE GRN CONSIDERING FIVE KEY RESOURCES: BLUE WATER, PRIMARY ENERGY, LAND, METAL ORES, AND MINERALS. WE PROPOSE A METRIC OF NEXUS STRENGTH, WHICH RELIES ON LINEAR GOAL PROGRAMMING TO RANK INDUSTRIES AND PRODUCTS BASED ON ITS ASSOCIATED COMBINED RESOURCE USE AND VARIOUS WEIGHTING SCHEMES. OUR RESULTS VALIDATE CURRENT RESEARCH EFFORTS BY IDENTIFYING WATER, ENERGY, AND LAND AS THE STRONGEST LINKAGES GLOBALLY AND AT ALL SCALES AND, AT THE SAME TIME, LEAD TO NOVEL FINDINGS INTO THE GRN, IN THAT (1) IT APPEARS STRONGER AND MORE COMPLEX FROM THE CONSUMPTION PERSPECTIVE, (2) METALS AND MINERALS EMERGE AS CRITICAL, YET UNDERVALUED, COMPONENTS, AND (3) IT MANIFESTS WITH A CONSIDERABLE DIVERSITY ACROSS COUNTRIES OWING TO DIFFERENCES IN THE ECONOMIC STRUCTURE, DOMESTIC POLICY, TECHNOLOGY, AND RESOURCE ENDOWMENTS.",""
"22","Metric","ZHANG B, 2018, J CLEAN PROD","ISI000444364400076","TRACING NATURAL RESOURCE USES VIA CHINA'S SUPPLY CHAINS","THIS PAPER MAKES AN IN-DEPTH ANALYSIS ON DEMAND-DRIVEN NATURAL RESOURCE REQUIREMENTS IN CHINA VIA THE METHODS OF THERMODYNAMIC INPUT-OUTPUT ANALYSIS AND STRUCTURAL PATH ANALYSIS, IN ORDER TO REVEAL THE CONNECTIONS BETWEEN THE COUNTRY'S RAPID ECONOMIC DEVELOPMENT AND ITS INTENSIVE USE OF NATURAL RESOURCES. THE MAIN NATURAL RESOURCES INVESTIGATED INCLUDE CROPS, FORESTRY, RANGELAND, AQUATIC PRODUCTS, COAL, CRUDE OIL \& NATURAL GAS, FERROUS METAL ORES, NONFERROUS METAL ORES, NONMETALLIC MINERALS AND OTHER PRIMARY ENERGY, AND EXERGY IS ADOPTED AS A COMMON METRIC FOR THE RESOURCE ACCOUNTING. IN 2012, THE TOTAL DOMESTIC RESOURCE EXERGY INPUT INTO CHINESE ECONOMIC SYSTEM AMOUNTED TO 130.1 EJ, OF WHICH 44.6\% WAS INDUCED BY INVESTMENT DEMANDS. THE EMBODIED RESOURCE USE (ERU) IN CHINA'S EXPORTS WAS EQUIVALENT TO OVER ONE FIFTH OF ITS DOMESTIC RESOURCE SUPPLY. THE TWO INTEGRATIVE SECTORS OF MANUFACTURING AND CONSTRUCTION ACCOUNTED FOR 44.1\% AND 28.7\% OF THE NATIONAL TOTAL ERU, RESPECTIVELY. WE IDENTIFIED CRITICAL SUPPLY CHAIN PATHS STARTING FROM RESOURCE EXTRACTION TO FINAL DEMAND, AS WELL AS KEY INDUSTRIAL SECTORS IN DRIVING THE EXTRACTION, TRANSMISSION AND FINAL USE OF EMBODIED RESOURCES. THE TOP 50 PATHS WERE RESPONSIBLE FOR 30.4 EJ OF THE ERU. THE IDENTIFICATION OF RESOURCE SUPPLY CHAINS FROM A SYSTEMIC PERSPECTIVE IS OF GREAT IMPORTANCE WHEN RESOURCE AND ENVIRONMENTAL POLICIES ARE TO BE APPLIED TO CONCRETE INDUSTRIAL SECTORS AND OTHER ECONOMIC AGENTS. INTEGRATED APPROACHES THAT TAKE ACCOUNT OF CONSUMPTION-BASED RESOURCE INDICATORS SHOULD BE DEVELOPED FOR RESOURCE CONSERVATION AND CLEANER PRODUCTION, PARTICULARLY FOR THE ECONOMIC SYSTEM WITH A COMPLEX SUPPLY NETWORK. (C) 2018 ELSEVIER LTD. ALL RIGHTS RESERVED.",""
