"","TOPIC","AUTHOR","UID","TITLE","ABSTRACT","NOTES"
"40","Land","JARVIS D, 2018, AUST J SOC ISS","ISI000445723600005","INDIGENOUS LAND AND SEA MANAGEMENT PROGRAMS: CAN THEY PROMOTE REGIONAL DEVELOPMENT AND HELP ``CLOSE THE (INCOME) GAP''?","THROUGHOUT THE WORLD, THERE IS GROWING RECOGNITION OF THE IMPORTANT ROLE INDIGENOUS PEOPLE PLAY IN NATURAL RESOURCE MANAGEMENT AND CONSERVATION. INDIGENOUS LAND AND SEA MANAGEMENT PROGRAMS (ILSMPS; WHICH PROVIDE FUNDS TO INDIGENOUS PEOPLE TO SUPPORT INDIGENOUS LAND MANAGEMENT ACTIVITIES) ARE ALSO KNOWN TO GENERATE SOCIAL AND ECONOMIC BENEFITS, ALTHOUGH RELATIVE FEW OF THESE CO-BENEFITS HAVE BEEN QUANTIFIED. USING NORTHERN AUSTRALIA AS A CASE STUDY, WE ANALYSED DATA ON ILSMP EXPENDITURE WITHIN THREE REGIONAL INPUT-OUTPUT TABLES, LEARNING MORE ABOUT THE SIZE AND DISTRIBUTION OF THEIR ASSOCIATED REGIONAL ECONOMIC BENEFITS. WE FOUND ILSMPS MAKE A SIGNIFICANT CONTRIBUTION TO REGIONAL ECONOMIESWITH MULTIPLIERS COMMONLY EXCEEDING THAT OF OTHER KEY REGIONAL INDUSTRIES SUCH AS AGRICULTURE AND MINING. WE ALSO FOUND ILSMP EXPENDITURES MAKE A LARGER CONTRIBUTION TO INDIGENOUS HOUSEHOLD INCOMES THAN THEY DO TO NON-INDIGENOUS INCOMESTHUS HELPING TO CLOSE THE (INCOME) GAP. THEY WILL CONTINUE TO DO SO, PROVIDED THE PROPORTION OF ILSMP MONEY SPENT ON INDIGENOUS (COMPARED TO NON-INDIGENOUS) INCOMES DOES NOT FALL BELOW A THRESHOLD AMOUNT. RATHERTHAN FINDING EVIDENCE OF A TRADE-OFF BETWEEN SOCIO-ECOLOGICAL AND FINANCIAL/ECONOMIC GOALS, OUR RESULTS SUGGEST ILSMPS, KNOWN FOR THEIR ECOLOGICAL IMPORTANCE, CAN ALSO MAKE A VITALLY IMPORTANT CONTRIBUTION TO ECONOMIC DEVELOPMENT IN RURAL AREAS.",""
"41","Land","WU XD, 2018, LAND USE POL","ISI000435619900021","AN OVERVIEW OF ARABLE LAND USE FOR THE WORLD ECONOMY: FROM SOURCE TO SINK VIA THE GLOBAL SUPPLY CHAIN","AS AN EXTENSION OF A PREVIOUS WORK (CHEN AND HAN, 2015A), THIS STUDY EXPLORED THE ARABLE LAND USE OF THE WORLD ECONOMY FROM SOURCE OF EXPLOITATION TO SINK OF FINAL CONSUMPTION VIA THE GLOBAL SUPPLY CHAIN, BY MEANS OF EMBODIMENT ACCOUNTING THAT INCLUDES THE INDIRECT FEEDBACKS ASSOCIATED WITH BOTH INTERMEDIATE AND PRIMARY INPUTS. IN MAGNITUDE, THE GLOBAL TRANSFER OF ARABLE LAND USE IS ESTIMATED TO BE AROUND 40\% OF THE TOTAL DIRECT EXPLOITATION. THE CONNECTIONS AS WELL AS IMBALANCES OF MAJOR ECONOMIES IN INTERMEDIATE AND FINAL TRADES OF ARABLE LAND USE ARE DISCUSSED. CANADA, AUSTRALIA, ARGENTINA, PAKISTAN AND AFRICAN REGIONS TURN OUT TO HAVE A MASSIVE DEFICIT OF ARABLE LAND USE IN BOTH INTERMEDIATE AND FINAL TRADES. IN CONTRAST, THE UNITED STATES, JAPAN, MAINLAND CHINA, THE UNITED KINGDOM, GERMANY AND FRANCE OBTAIN A SURPLUS OF ARABLE LAND USE IN BOTH INTERMEDIATE AND FINAL TRADES BY LAND DISPLACEMENT IN THOSE NET EXPORTERS. INDICES IN TERMS OF ARABLE LAND USE SELF-SUFFICIENCY RATE BY SOURCE AND THAT BY SINK ARE DEVISED. FOR INDIA AS THE BIGGEST SOURCE REGION, AROUND 20\% OF THE ARABLE LAND RESOURCES EXPLOITED LOCALLY ARE FOR FINAL CONSUMPTION ABROAD. FOR THE UNITED STATES AS THE LARGEST SINK REGION, AROUND 40\% OF ITS ARABLE LAND USE ORIGINATES FROM FOREIGN REGIONS LED BY CANADA. FOR JAPAN AS THE BIGGEST NET IMPORTER IN BOTH INTERMEDIATE AND FINAL TRADES, OVER 90\% OF ITS ARABLE LAND USE COMES FROM FOREIGN ECONOMIES LED BY AFRICAN AND ASIAN REGIONS. FOR SUSTAINED DEVELOPMENT, REGIONS ARE SUGGESTED TO BE MORE ADAPTED TO THE GLOBAL SUPPLY CHAIN BASED ON THEIR BEHAVIORS IN BOTH INTERMEDIATE AND FINAL TRADES OF ARABLE LAND USE.",""
"42","Land","YAO G, 2018, GLOB ENVIRON CHANGE-HUMAN POLICY DIMENS","ISI000436223800016","ECONOMIC DRIVERS OF TELECOUPLING AND TERRESTRIAL CARBON FLUXES IN THE GLOBAL SOYBEAN COMPLEX","TELECOUPLING IS A NOVEL CONCEPT DESCRIBING SIMULTANEOUS MULTISCALE INTERACTIONS BETWEEN HUMAN AND NATURAL SYSTEMS ACROSS LONG DISTANCES. ONE IMPORTANT VEHICLE FOR TELECOUPLING IS INTERNATIONAL AGRICULTURAL TRADE, WHICH HAS PREVIOUSLY BEEN ADDRESSED USING MULTIREGIONAL INPUT-OUTPUT (MRIO) METHODS. THIS STUDY ADVANCES THAT WORK BY ACCOUNTING FOR MARKET-MEDIATING FACTORS BASED ON THE GTAP-BIO MODEL. WE APPLY THIS FRAMEWORK TO ANALYZE THE ECONOMIC AND ENVIRONMENTAL CONSEQUENCES OF THE BRAZILIAN SOYBEAN BOOM. WE DECOMPOSE THE DRIVERS OF THIS TELECOUPLED SYSTEM INTO FIVE GROUPS - MACROECONOMIC GROWTH, SOYBEAN PRODUCTIVITY, OTHER CROP PRODUCTIVITY, GOVERNMENT POLICIES, AND PASTURE AND FORESTRY FACTORS - QUANTIFYING EACH SOCIO-ECONOMIC DRIVER'S LOCAL AND DISTANT CONTRIBUTIONS TO ALL HUMAN AND NATURAL CHANGES IN THIS SYSTEM. WE FIND THAT CHINA'S MACROECONOMIC GROWTH BOOSTED SOYBEAN PRODUCTION AND EXPORTS FROM BRAZIL AND THE US, WHEREAS MACROECONOMIC GROWTH IN THE LATTER TWO REGIONS ACTUALLY DAMPENED SOYBEAN EXPORTS OVER THE 2004-2011 PERIOD UNDER EXAMINATION. BRAZIL'S STRONG SOYBEAN PRODUCTIVITY GROWTH OVER THIS PERIOD, ALLOWED THAT COUNTRY TO BECOME DOMINANT IN THE GLOBAL SOYBEAN MARKET. IT ALSO HAD STRONG SPILLOVER EFFECTS, DISPLACING THE US IN THE CHINESE MARKET AND REDUCING OVERALL GROWTH IN SOYBEAN OUTPUT IN THE US. THIS STRONG SOYBEAN PRODUCTIVITY GROWTH ALSO CONTRIBUTED TO CROPLAND EXPANSION IN BRAZIL.",""
"43","Land","OPPON E, 2018, ECOL ECON","ISI000428008000037","MODELLING MULTI-REGIONAL ECOLOGICAL EXCHANGES: THE CASE OF UK AND AFRICA","AS ENVIRONMENTAL IMPACTS CONTINUE TO RISE, THE NEED TO IDENTIFY AND QUANTIFY THE UNDERLYING CAUSES OF THESE IMPACTS HAS PROMPTED IMPORTANT RESEARCH QUESTIONS. THIS IS HEIGHTENED BY THE FACT THAT THE PRODUCTION OF GOODS AND SERVICES IS BECOMING INCREASINGLY GLOBAL WITH COUNTRIES RELYING ON EACH OTHER THROUGH TRADE. AS SUCH, IT IS IMPORTANT TO HAVE A MECHANISM IN PLACE TO UNDERSTAND THE ENVIRONMENTAL BURDEN SHIFTS FROM ONE COUNTRY TO ANOTHER. TO THIS END, THIS PAPER EXPLOITS A PARADOX IN GLOBAL ENVIRONMENTAL ANALYSIS, WHICH STEMS FROM A FALSE DECOUPLING BETWEEN ECONOMIC AND PRODUCTION SYSTEMS AS OBSERVED IN MOST DEVELOPED NATIONS, WHICH RESULTS IN IMPROVED TERRITORIAL EMISSIONS OF THESE DEVELOPED COUNTRIES AT THE EXPENSE OF DEVELOPING COUNTRIES. ECOLOGICAL UNEQUAL EXCHANGE IS ONE SUCH CONTEMPORARY ECOLOGICAL ECONOMIC CONCEPT THAT IS USED TO HIGHLIGHT SUCH ASYMMETRIC TRANSFER OF EMBODIED NATURAL RESOURCES AND BIOPHYSICAL INDICATORS BETWEEN COUNTRIES. ATTEMPTS AT ENVIRONMENTAL IMPACTS REDUCTION EFFORTS HAS LARGELY FOCUSED ON CARBON EMISSIONS BUT GIVEN THE COMPLEX SUPPLY CHAIN CREATED THROUGH GLOBALISATION AND INTERNATIONAL TRADE, IT IS IMPORTANT TO CONSIDER OTHER IMPORTANT METRICS SUCH AS LAND AND WATER USE ALONGSIDE CARBON EMISSIONS TO DRIVE ENVIRONMENTAL POLICIES THAT WILL HOLISTICALLY ADDRESS ECOLOGICALLY UNEQUAL EXCHANGES. FOR DEVELOPING COUNTRIES IN AFRICA WHERE THE DEPENDENCE ON LAND USE AND WATER USE FOR AGRICULTURAL ACTIVITIES ARE CRUCIAL TO THE DEVELOPMENT OF NATIONAL ECONOMIES AND IN COMBATING POVERTY, AN ASSESSMENT OF THESE METRICS HAS BECOME EVEN MORE PARAMOUNT. AGAINST THIS BACKDROP, THE CURRENT WORK DRAWS UPON THE THEORETICAL CONSTRUCTS OF MULTI-REGIONAL INPUT-OUTPUT (MRIO) FRAMEWORK TO TRACE COUNTRY SPECIFIC SECTORIAL-LEVEL FLOWS OF THE AFOREMENTIONED METRICS BETWEEN A REPRESENTATIVE DEVELOPED NATION, UK, AND 27 AFRICAN REGIONS IN ORDER TO FULLY EXAMINE THEIR ECOLOGICAL EXCHANGES. KEY FINDINGS IN THE STUDY SUGGEST THAT FOR WATER CONSUMPTION AND LAND USE, THERE IS A NET EXTERNALISATION OF THESE IMPACTS FOR ALL THE 27 AFRICAN REGIONS BY THE UK. IT WAS ALSO DETERMINED THAT THE EXTENT OF THE IMBALANCE BETWEEN THE UK AND THE AFRICAN REGION IS EXCEEDINGLY FAR GREATER FOR WATER CONSUMPTION. IT IS RECOMMENDED THAT IN FORMULATING A ROBUST MULTI-NATIONAL ENVIRONMENTAL POLICY WHERE SO MANY FACTORS ARE AT PLAY, COUNTRY SPECIFIC AND INDUSTRY TARGETED APPROACH TO ECOLOGICAL UNEQUAL EXCHANGE BETWEEN NATIONS PROVIDES BETTER AND IMPROVED INSIGHT INTO ADDRESSING ENSUING ENVIRONMENTAL ISSUES.",""
"44","Land","WEINZETTEL J, 2018, ECOL ECON","ISI000424316700027","ENVIRONMENTAL FOOTPRINTS OF AGRICULTURE EMBODIED IN INTERNATIONAL TRADE: SENSITIVITY OF HARVESTED AREA FOOTPRINT OF CHINESE EXPORTS","CONSUMPTION-BASED ACCOUNTING SEEKS TO LINK A POPULATION'S LIFESTYLES TO THEIR ENVIRONMENTAL IMPACT. INPUT-OUTPUT ANALYSIS (IOA) SERVES WELL IN THIS APPROACH AS IT COVERS ALL TRADED PRODUCTS, THEIR FULL SUPPLY CHAINS AND EXPLICITLY DELINEATES FINAL CONSUMPTION. HOWEVER, USING IOA COMES AT THE EXPENSE OF PRECISION DUE TO AGGREGATION ERROR. THERE HAS BEEN A RECENT DISCUSSION ON THE PLAUSIBILITY OF IOA RESULTS OF AGRICULTURAL PRESSURES. WE LOOK AT THE HARVESTED AREA FOOTPRINT OF CHINESE EXPORTS, OPEN THE BLACK BOX OF THE RESULTS OF IOA AND PROVIDE A DETAILED COMPOSITION OF THE FOOTPRINT. THIS HELPS TO UNDERSTAND WHETHER ITS SIZE IS A RESULT OF THE POOR PRECISION OF IOA METHODS, OR WHETHER IT IS BASED ON PLAUSIBLE PRODUCTION PATTERNS OF THE EXPORTED PRODUCTS. WE HYBRIDIZE THE EXIOBASE DATABASE, IDENTIFY THE MOST IMPORTANT EXPORTED PRODUCTS, APPLY STRUCTURAL PATH ANALYSIS IN ORDER TO IDENTIFY THE MOST IMPORTANT PRODUCTION NODES IN THEIR PRODUCTION PATHS AND APPLY A SENSITIVITY ANALYSIS OVER THE MODEL. WE SHOW THAT THE RESULTS OF THE HYBRID MRIO METHOD ARE GENERALLY ROBUST TO ASSUMPTIONS. OUR RESULTS INDICATE THAT WHILE THE UNCERTAINTY OF THE SIGN OF NET TRADE FOOTPRINT CAN BE HIGH, THE UNCERTAINTY OF NATIONAL ENVIRONMENTAL FOOTPRINT ACCOUNTS IS LOW.",""
"45","Land","CHEN B, 2018, SCI TOTAL ENVIRON","ISI000414160500096","GLOBAL LAND-WATER NEXUS: AGRICULTURAL LAND AND FRESHWATER USE EMBODIED IN WORLDWIDE SUPPLY CHAINS","AS AGRICULTURAL LAND AND FRESHWATER INEXTRICABLY INTERRELATE AND INTERACT WITH EACH OTHER, THE CONVENTIONAL WATER AND LAND POLICY IN ``SILOS'' SHOULD GIVE WAY TO NEXUS THINKING WHEN FORMULATING THE LAND AND WATER MANAGEMENT STRATEGIES. THIS STUDY CONSTRUCTS A SYSTEMS MULTI-REGIONAL INPUT-OUTPUT (MRIO) MODEL TO EXPOUND GLOBAL LAND-WATER NEXUS BY SIMULTANEOUSLY TRACKING AGRICULTURAL LAND AND FRESHWATER USE FLOWS ALONG THE GLOBAL SUPPLY CHAINS. FURTHERMORE, LAND PRODUCTIVITY AND IRRIGATIONWATER REQUIREMENTS OF 160 CROPS IN DIFFERENT REGIONS ARE INVESTIGATED TO REFLECT THE LAND-WATER LINKAGE. RESULTS SHOW THAT DEVELOPED ECONOMIES (E.G., USA AND JAPAN) AND MAJOR LARGE DEVELOPING ECONOMIES (E.G., MAINLAND CHINA AND INDIA) ARE THE OVERRIDING DRIVERS OF AGRICULTURAL LAND AND FRESHWATER USE GLOBALLY. IN GENERAL, SIGNIFICANT NET TRANSFERS OF THESE TWO RESOURCES ARE IDENTIFIED FROM RESOURCE-RICH AND LESS-DEVELOPED ECONOMIES TO RESOURCE-POOR AND MORE-DEVELOPED ECONOMIES. FOR SOME CROPS, BLUEWATER PRODUCTIVITY IS INVERSELY RELATED TO LAND PRODUCTIVITY, INDICATING THAT IRRIGATIONWATER CONSUMPTION IS SOMETIMES AT ODDS WITH LAND USE. THE RESULTS COULD STIMULUS INTERNATIONAL COOPERATION FOR SUSTAINABLE LAND AND FRESHWATER MANAGEMENT TARGETING ON ORIGINAL SUPPLIERS AND FINAL CONSUMERS ALONG THE GLOBAL SUPPLY CHAINS. MOREOVER, CROP-SPECIFIC LAND-WATER LINKAGE COULD PROVIDE INSIGHTS FOR TRADE-OFF DECISIONS ON MINIMIZING THE ENVIRONMENTAL IMPACTS ON LOCAL LAND AND WATER RESOURCES. (C) 2017 ELSEVIER B.V. ALL RIGHTS RESERVED.",""
"46","Land","HAN M, 2018, LAND USE POL","ISI000419416600051","GLOBAL ARABLE LAND TRANSFERS EMBODIED IN MAINLAND CHINA'S FOREIGN TRADE","THE PROCESS OF GLOBALIZATION INCREASES SPATIAL SEPARATION OF BASIC RESOURCES IN TERMS OF DEMAND AND SUPPLY ACROSS MULTIPLE COUNTRIES/REGIONS, THEREBY LEADING TO THE SHIFT OF ENVIRONMENTAL PRESSURE MAINLY TRIGGERED BY POPULATION EXPANSION AND ECONOMIC GROWTH VIA GLOBAL SUPPLY CHAINS. TO COMPREHENSIVELY ANALYZE MAINLAND CHINA'S ARABLE LAND USE ISSUES, THE PRESENT WORK ILLUSTRATES ITS ARABLE LAND TRANSFERS EMBODIED IN FOREIGN TRADE BASED ON A MULTI-REGIONAL INPUT-OUTPUT ANALYSIS. IN TOTAL, THE TRADE VOLUME OF MAINLAND CHINA'S ARABLE LAND TRANSFERS IS REVEALED IN MAGNITUDE UP TO 70\% OF ITS DIRECT ARABLE LAND AREA. WITH A DISTINCTION BETWEEN PRODUCTION- AND CONSUMPTION-BASED TRANSFERS, MAINLAND CHINA EXPORTS 27.18 MHA (MILLION HECTARES) OF EMBODIED ARABLE LAND TO OTHER ECONOMIES, WHILE IT IMPORTS 48.35 MHA OF EMBODIED ARABLE LAND, MAKING IT A LARGE FORCE FOR AGRICULTURAL INDUSTRY DEVELOPMENT AND ARABLE LAND UTILIZATION IN REGIONS SUCH AS ASEAN, EU27, AND AFRICA. THE RELATIONS, PRESSURES, AND STRUCTURES OF EMBODIED ARABLE LAND RELATED TO MAINLAND CHINA ARE CLEARLY DEPICTED FROM THE GLOBAL PERSPECTIVE. WITH DETAILED EMBODIED ARABLE LAND TRANSFER PROFILES, IT IS PRACTICAL TO COMPREHENSIVELY ANALYZE MAINLAND CHINA'S ARABLE LAND UTILIZATION VIA SUPPLY CHAINS FROM THE GLOBAL PERSPECTIVE FOR ESSENTIAL POLICY IMPLICATIONS IN REASONABLY RESHAPING MAINLAND CHINA'S ECONOMIC STRUCTURES AND TRADE PATTERNS.",""
"47","Land","VIVANCO DF, 2017, ECOL INDIC","ISI000417551800031","SCARCITY-WEIGHTED GLOBAL LAND AND METAL FOOTPRINTS","RESOURCE SCARCITY POSES AN INCREASING THREAT TO THE SUPPLY SECURITY OF MODERN ECONOMIES. SOME GRAND CHALLENGES AHEAD ARE THE LIMITS TO AGRICULTURAL EXPANSION AND THE GEOLOGIC SCARCITY OF METALS. TO BETTER UNDERSTAND THE DRIVERS BEHIND LAND AND METAL DEPLETION, FOOTPRINT-TYPE INDICATORS ARE GAINING IMPORTANCE. SUCH INDICATORS, HOWEVER, FAIL TO DIFFERENTIATE BETWEEN VASTLY DIFFERENT DEGREES OF RESOURCE AVAILABILITY ACROSS REGIONS. USING CROP SUITABILITY AREAS AND METAL RESERVE BASE DATA, WE CALCULATE SCARCITY-WEIGHTED LAND AND METAL FOOTPRINTS FOR THE MAJOR ECONOMIES WITH THE EXIOBASE GLOBAL MULTI-REGIONAL INPUT-OUTPUT MODEL. SCARCITY-WEIGHTING CAUSES A SIGNIFICANT REORDERING OF THE GLOBAL RANKINGS OF COUNTRIES FOR BOTH LAND AND METAL FOOTPRINTS. LAND SCARCITY FOCUSES MOSTLY ON CEREALS (54\% FROM THE TOTAL AGRICULTURAL LAND USED) AND OIL CROPS (15\%), THE FORMER BEING NOTABLY AFFECTED BY WATER SCARCITY ISSUES IN ASIA AND THE MIDDLE EAST. METAL SCARCITY FOCUSES ON COPPER ORES (69\%) AND IRON (-11\%), THE FORMER BEING A GLOBALLY SCARCE METAL IMPACTING MULTIPLE ECONOMIES. THE LARGE IMPACT OF SCARCITY-WEIGHTING SUGGESTS THAT, WHILE NON-WEIGHTED RESOURCE FOOTPRINTS ARE A VALID PROXY OF RESOURCE USE, THESE ARE NOT ALWAYS ALIGNED WITH FURTHER IMPLICATIONS OF RESOURCE DEPLETION AND SUPPLY SECURITY. IN THIS SENSE, SCARCITY WEIGHTING CAN OFFER AN INITIAL OVERVIEW OF THOSE COUNTRIES WHERE ANALYSES AT FINER SCALES MAY BE MORE VALUABLE. OUR RESULTS ALSO SHOW THAT INTERNATIONAL TRADE IS A MAJOR DRIVER OF LAND AND METAL DEPLETION IN SOME DEVELOPING REGIONS. THIS HIGHLIGHTS THE INTERSECTION OF ENVIRONMENTAL JUSTICE AND GLOBALIZATION, AS THE BURDEN OF RESOURCE DEPLETION OFTEN FALLS INTO POORER REGIONS WHICH CRITICALLY RELY ON EXPORTS.",""
"48","Land","LU Y, 2017, J CLEAN PROD","ISI000408788100014","URBAN ECOLOGICAL FOOTPRINT PREDICTION BASED ON THE MARKOV CHAIN","LONG-TERM OBSERVATION OF THE URBAN ECOLOGICAL FOOTPRINT WILL PRESENT USEFUL KNOWLEDGE OF ANTHROPOGENIC IMPACT ON AND SUSTAINABLE SOLUTIONS FOR CITIES. THIS PAPER PROPOSED A NEW FRAMEWORK TO PREDICT DYNAMIC CHANGE AND INTRINSIC STRUCTURE OF URBAN ECOLOGICAL FOOTPRINT WITH THE MARKOV CHAIN. THE SYSTEM DYNAMIC MODEL BASED ON MARKOV CHAIN WAS THEN ESTABLISHED FOR ESTIMATING BEIJING'S FOOTPRINT DURING THE PERIOD OF 2001-2020. THE RESULTS SHOWED THAT BEIJING'S FOOTPRINT KEPT STABLE IN THE LONG TERM DUE TO STEADY CONSUMPTION PATTERN AND ENVIRONMENTAL MITIGATION POLICY. THE FOOTPRINT INTENSITY HAS BEEN DECREASING CONSTANTLY DUE TO THE EXPANDING POPULATION AGAINST THE STABLE TOTAL FOOTPRINT. ENERGY CONSUMPTION WAS FOUND TO BE THE MAJOR CONTRIBUTOR TO BEIJING'S FOOTPRINT. SENSITIVITY ANALYSIS WAS ALSO PRESENTED BY TESTING THE POPULATION AND ECONOMIC GROWTH UNDER FIVE SCENARIOS. THIS WORK MAY PROVIDE INSIGHTS INTO THE LAND METABOLISM.MECHANISM AND GUIDANCE FOR URBAN PLANNING. (C) 2016 ELSEVIER LTD. ALL RIGHTS RESERVED.",""
"49","Land","MARSELIS SM, 2017, J CLEAN PROD","ISI000407655400052","AGRICULTURAL LAND DISPLACEMENT AND UNDERNOURISHMENT","LAND DISPLACEMENT, WHICH IS THE USE OF LAND IN ONE COUNTRY FOR CONSUMPTION PURPOSES IN ANOTHER COUNTRY, HAS INCREASINGLY BECOME A GLOBAL PHENOMENON WITH THE GROWTH OF INTERNATIONAL FOOD MARKETS, GLOBAL TRADE AND LOW TRANSPORTATION COSTS. LARGE-SCALE LAND ACQUISITIONS OCCUR WHEN LAND IS BOUGHT OR LEASED BY AN INVESTING PARTY FOR EXPORT PRODUCTION, SOMETIMES ON TERMS THAT DO NOT SERVE LOCAL PEOPLE LIVING OFF THIS LAND. LAND ACQUISITIONS OFTEN OCCUR IN DEVELOPING COUNTRIES WITH A LARGE SHARE OF UNDERNOURISHMENT, POSSIBLY IMPACTING LOCAL FOOD AVAILABILITY. THE GOAL OF THIS RESEARCH IS TO INVESTIGATE GLOBAL UNDERNOURISHMENT AND AGRICULTURAL LAND DISPLACEMENT, USING MULTI-REGIONAL INPUT-OUTPUT ANALYSIS TO QUANTIFY THE AMOUNT OF AGRICULTURAL LAND USED FOR THE PRODUCTION OF CROPS TRADED BETWEEN 133 COUNTRIES AND REGIONS. THE FINDINGS SHOW THAT UNDERNOURISHED REGIONS ARE MORE LIKELY TO EXPORT MORE EMBODIED AGRICULTURAL LAND, WHICH IS LAND USED IN THE PRODUCTION OF AGRICULTURAL COMMODITIES, THAN THEY IMPORT. ON THE OTHER HAND, REGIONS NOT SUFFERING FROM UNDERNOURISHMENT GENERALLY HAVE HIGHER IMPORTS OF EMBODIED LAND. AGRICULTURAL LAND AVAILABILITY PER CAPITA IS LOWER IN UNDERNOURISHED REGIONS AND SHOWS A NEGATIVE RELATIONSHIP WITH THE SHARE OF UNDERNOURISHMENT. LAND ACQUISITIONS ARE FOUND TO TAKE PLACE MAINLY IN COUNTRIES CHARACTERIZED BY UNDERNOURISHMENT AND NET EXPORT OF EMBODIED AGRICULTURAL LAND. THIS IMPLIES THAT LAND ACQUISITIONS REDUCE THE LOCAL AGRICULTURAL LAND AVAILABILITY PER CAPITA AND COULD POTENTIALLY AFFECT LOCAL FOOD SECURITY. FURTHER RESEARCH IS NEEDED TO INVESTIGATE LOCAL IMPACTS OF LAND DEALS ON FOOD SECURITY AND TO ESTABLISH POLICY IMPLICATIONS FOR GOVERNMENTS OF VULNERABLE REGIONS. (C) 2017 ELSEVIER LTD. ALL RIGHTS RESERVED.",""
"50","Land","SAIKKU L, 2017, ECOL INDIC","ISI000406435800036","DRIVERS OF LAND USE EFFICIENCY AND TRADE EMBODIED BIOMASS USE OF FINLAND 2000-2010","GLOBALLY HUMAN PRESSURE ON THE BIOSPHERE IS INCREASING, IN SPITE OF INCREASES IN LAND USE EFFICIENCY. THE PRESSURE CONSISTS OF LAND USE AND POTENTIAL DEGRADATION. HUMAN APPROPRIATION OF NET PRIMARY PRODUCTION (HANPP) IS EMERGING AS AN INDICATOR, WHICH COMBINES THE DUAL ASPECTS OF BIOMASS USE AND LAND DEGRADATION. RECENTLY HANPP HAS BEEN USED TO MAP THE INCREASING DEPENDENCE OF EUROPEAN COUNTRIES ON BIOMASS IMPORTS AND THE CONFLICTING PROCESSES OF INCREASED YIELDS AND INCREASED CONSUMPTION. HOWEVER LARGE OVERVIEW STUDIES COULD BE COMPLEMENTED WITH INDEPTH ANALYSIS INTO THE CAUSES OF CHANGES IN INDIVIDUAL COUNTRIES AND ECONOMIC SECTORS. THIS ALLOWS THE ANALYSIS OF THE MACROECONOMIC DRIVERS OF CHANGE AND THE RESPONSES IN SECTORS TO THESE DRIVERS. IN THIS STUDY WE DECOMPOSED THE HANPP OF FINLAND INCLUDING IMPORTS FOR THE YEARS 2000-2010 USING IPAT AND APPLIED INPUT-OUTPUT ANALYSIS TO LOOK AT SECTORAL LAND USE EFFICIENCY IN THAT TIME PERIOD. FINLAND IS A COUNTRY WITH INTENSIVE BIOMASS TRADE, AND WITH A VERY HIGH PER CAPITA HANPP. DURING THE STUDY PERIOD THE SUM OF DOMESTIC AND EMBODIED IN IMPORTS HANPP OF THE FINNISH ECONOMY DECREASED FROM 76 MT C/A TO 62 MT C/A (-1\% ANNUALLY ON AVERAGE), WHILE THE HANPP RELATED TO IMPORTS INCREASED FROM 12 MT C/A TO 14 MT C/A. THE OVERALL TREND WAS THAT OF DECLINING EXPORTS AND INCREASING DOMESTIC CONSUMPTION. OF THE ECONOMIC SECTORS WOOD HARVESTING AND PROCESSING DOMINATED HANPP RESULTS, FOLLOWED BY RESIDENTIAL CONSTRUCTION, ANIMAL PRODUCTION AND ENERGY SUPPLY. IN TERMS OF HANPP, MOST OF THESE DECREASED, BUT HOUSING AND ENERGY PRODUCTION INCREASED CONSIDERABLY FROM 2002 TO 2010. AT THE MACROECONOMIC LEVEL DOMESTIC BIOMASS USE PER UNIT OF VALUE ADDED DECREASED (-2.2\%/A) AS DID THE AMOUNT OF HANPP PER UNIT OF BIOMASS (-1.1\%/A) REFLECTING INCREASED ECONOMIC EFFICIENCY IN LAND USE. IN CONTRAST, GDP/CAPITA (+1.3\%/A), POPULATION (+0.4\%) AND THE SHARE OF OUTSOURCED HANPP (+0.6\%) RESULTED IN INCREASED CONSUMPTION-BASED HANPP (FROM 21 MT C IN 2002 TO 27 MT C IN 2010). OUR RESULTS UNDERLINE THE IMPORTANCE OF INCLUDING INTERNATIONAL TRADE AND CONSUMPTION IN INTERPRETING OVERALL CHANGE IN REGIONAL HANPP. (C) 2017 ELSEVIER LTD. ALL RIGHTS RESERVED.",""
