"","TOPIC","AUTHOR","UID","TITLE","ABSTRACT","NOTES"
"11","Resilience","PETERSON GD, 2003, ECOLOGY","ISI000184451900007","UNCERTAINTY AND THE MANAGEMENT OF MULTISTATE ECOSYSTEMS: AN APPARENTLY RATIONAL ROUTE TO COLLAPSE","WE USE A SIMPLE MODEL OF ECOSYSTEM MANAGEMENT TO DEMONSTRATE THAT APPARENTLY RATIONAL MANAGEMENT APPROACHES CAN LEAD TO ECOLOGICAL COLLAPSE. OUR MODEL OF THE ECOSYSTEM MANAGEMENT OF LAKE EUTROPHICATION INTEGRATES LAKE DYNAMICS, MANAGEMENT DECISION-MAKING, AND LEARNING IN A FRAMEWORK THAT IS DELIBERATELY SIMPLIFIED TO HIGHLIGHT THE ROLE OF MODEL UNCERTAINTY. THE SIMULATED LAKE CAN SWITCH BETWEEN ALTERNATE EUTROPHIC AND OLIGOTROPHIC STATES. MANAGERS CONSIDER TWO MANAGEMENT MODELS OF THE LAKE, ONE FOR AN OLIGOTROPHIC LAKE AND THE OTHER FOR A EUTROPHIC LAKE. AS MANAGERS OBSERVE THE LAKE VARYING FROM YEAR TO YEAR, THEY ESTIMATE HOW WELL EACH OF THE TWO MANAGEMENT MODELS IS SUPPORTED BY THE OBSERVED DATA. MANAGEMENT POLICIES MAXIMIZE THE EXPECTED NET PRESENT VALUE OF THE LAKE. EVEN UNDER OPTIMISTIC ASSUMPTIONS ABOUT ENVIRONMENTAL VARIATION, LEARNING ABILITY, AND MANAGEMENT CONTROL, CONVENTIONAL DECISION THEORY AND OPTIMAL CONTROL APPROACHES FAIL TO STABILIZE ECOLOGICAL DYNAMICS. RATHER, THESE METHODS DRIVE ECOSYSTEMS INTO CYCLES OF COLLAPSE AND RECOVERY. WE SUGGEST HOW SCIENTISTS COULD HELP PREVENT ECOSYSTEM MANAGEMENT FROM DRIVING ECOSYSTEMS TOWARD COLLAPSE.",""
"12","Resilience","CARPENTER SR, 2002, ECOLOGY","ISI000177434200001","ECOLOGICAL FUTURES: BUILDING AN ECOLOGY OF THE LONG NOW","ECOSYSTEM DYNAMICS UNFOLD INTO THE FUTURE BUT ARE UNDERSTOOD BY EXAMINING THE PAST. A FORWARD LOOKING ECOLOGY, WHICH ASSESSES A BROAD RANGE OF POSSIBLE FUTURE ECOSYSTEM STATES, IS THE COMPLEMENT OF LONG-TERM, HISTORICAL APPROACHES TO ECOLOGY. TOGETHER THEY ARE THE ECOLOGY OF THE LONG NOW. THE ``LONG NOW'' OF ECOSYSTEMS INCLUDES HISTORICAL INFLUENCES THAT SHAPE PRESENT ECOLOGIES, AND THE FUTURE CONSEQUENCES OF PRESENT EVENTS. AS A STEP IN TESTING THEORIES BY THEIR CONSEQUENCES, PREDICTION IS WIDELY USED IN ECOLOGY. ECOLOGISTS HAVE DEVELOPED, CRITICIZED, AND IMPROVED MANY PREDICTIVE THEORIES. ECOLOGISTS ALSO HAVE DEVELOPED MANY EMPIRICAL RELATIONSHIPS THAT ARE POTENTIALLY USEFUL IN FORECASTING. EUTROPHICATION IS AN EXAMPLE OF A PROBLEM FOR WHICH ECOLOGISTS CREATED FUNDAMENTAL UNDERSTANDING, PREDICTIVE CAPABILITY, AND NEW OPTIONS FOR MANAGEMENT. ECOLOGISTS FREQUENTLY JUSTIFY THEIR RESEARCH FUNDING THROUGH APPEALS TO IMPROVED PREDICTABILITY. THIS GOAL IS SOMETIMES ATTAINABLE AND IN ANY CASE MOTIVATES A CONSIDERABLE BODY OF INSIGHTFUL RESEARCH. HOWEVER, IN MANY CASES OF ENVIRONMENTAL DECISION MAKING, WHAT ECOLOGISTS CANNOT PREDICT IS AT LEAST AS IMPORTANT AS WHAT CAN BE PREDICTED. IT IS IMPORTANT TO ASSESS THE FULL RANGE OF CHANGES IN ECOSYSTEMS THAT MAY PLAUSIBLY OCCUR IN THE FUTURE, AND THE IMPLICATIONS OF THESE CHANGES. THE PAPER DISCUSSES SOME WAYS THAT ECOLOGICAL INFORMATION CAN BE USED TO IMPROVE UNDERSTANDING OF THE FUTURE CONSEQUENCES OF PRESENT CHOICES.",""
"13","Resilience","MUELLER CC, 2001, ENVIRON VALUES","ISI000171479100005","ECONOMICS, ENTROPY AND THE LONG TERM FUTURE: CONCEPTUAL FOUNDATIONS AND THE PERSPECTIVE OF THE ECONOMICS OF SURVIVAL","THE PRESENT PAPER IS A SURVEY OF THE ECONOMICS OF SURVIVAL, A BRANCH OF ECOLOGICAL ECONOMICS THAT STRESSES THE PRESERVATION OF THE OPPORTUNITIES OF FUTURE GENERATIONS OVER AN EXTENDED TIME HORIZON. IT OUTLINES THE MAIN ANALYTICAL FOUNDATION OF THE BRANCH - IN WHICH THE CONCEPT OF ENTROPY IS A MAJOR BUILDING BLOCK -, AND ITS ANALYSIS OF THE INTERACTION BETWEEN THE ECONOMIC SYSTEM AND THE ENVIRONMENT. REGARDING ITS OUTLOOK OF THE FUTURE, WE SEE THAT THE FOUNDERS OF THE BRANCH WERE MAINLY CONCERNED WITH THE CONSEQUENCES OF A SERIOUS DEPLETION OF NATURAL RESOURCES - PARTICULARLY THE ENERGETIC CAPITAL OF THE EARTH. MORE RECENTLY, HOWEVER, EMPHASIS IS BEING PLACED ON PROBLEMS THAT STEM FROM THE FRAGILITY OF THE GLOBAL ECOSYSTEM IN FACE OF THE DISTURBANCES CAUSED BY THE ENTROPIC ACCELERATION IMPOSED BY MANKIND. IT IS FEARED THAT THE ONGOING EXPANSION OF THE SCALE OF THE ECONOMY MAY BRING ABOUT IRREVERSIBLE DAMAGES TO VITAL ENVIRONMENTAL FUNCTIONS, SUCH AS PROTECTION AGAINST UNDESIRABLE CONSEQUENCES OF SOLAR RADIATION, MAINTENANCE OF TEMPERATURE WITHIN A RANGE THAT WILL SUPPORT LIFE, AND PRESERVATION OF ECOSYSTEM RESILIENCY.",""
"14","Resilience","KHALID MA, 2019, ENVIRON HAZARDS","ISI000457760800002","ANALYSING ECONOMIC IMPACT ON INTERDEPENDENT INFRASTRUCTURE AFTER FLOOD: PAKISTAN A CASE IN POINT","A DISASTER SUCH AS FLOODS CAN HAVE A DRASTIC IMPACT ON INTERDEPENDENT INFRASTRUCTURE AND ECONOMIC SECTORS. THE RESILIENCE OR THE ABILITY OF THE CRITICAL SECTOR TO RECOVER QUICKLY FROM THE DISRUPTION CAN ALSO REDUCE THE CONSEQUENCES OF THE DISASTER. IN THIS PAPER, THROUGH RESILIENCE AND RECOVERY TIME DYNAMIC INOPERABILITY INPUT-OUTPUT MODEL (DIIM) IS APPLIED. THUS, INPUT-OUTPUT (I-O) TABLE IS CONSTRUCTED FOR PAKISTAN'S ECONOMIC SYSTEM AND A CASE STUDY IS PERFORMED ON THE FLOODING IN PAKISTAN 2011-12. THE PURPOSE OF THIS STUDY IS TO PROVIDE A BALLPARK ESTIMATE OF THE SYSTEM-WIDE IMPACT AND RIPPLE EFFECT ON THE SECTORS THAT LASTED FOR SEVERAL DAYS AFTER THE DISRUPTION. FURTHERMORE, TO ANALYZE THE INOPERABILITY AND ECONOMIC LOSS IN THE SECTORS CAUSED BY THE DISASTER IN A DEVELOPING COUNTRY. THE FINDINGS OF THE RESEARCH SHOW THAT MOST OF THE CRITICAL SECTORS ARE ASSOCIATED WITH AGRICULTURE AND SERVICE SECTOR IN TERMS OF INOPERABILITY AND ECONOMIC LOSS RESPECTIVELY. THE OUTCOME OF THE STUDY WILL BE ESSENTIAL FOR THE POLICY MAKERS, DISASTER MANAGEMENT AUTHORITIES AND HEALTH DEPARTMENTS TO RESPOND ACCORDINGLY.",""
"15","Resilience","BATES S, 2018, ECOL ECON","ISI000424316700022","ADAPTIVE POLICY FRAMEWORK THROUGH THE LENS OF THE VIABILITY THEORY: A THEORETICAL CONTRIBUTION TO SUSTAINABILITY IN THE ANTHROPOCENE ERA","THE EARTH IS AN EVOLUTIONARY SYSTEM THAT CAN BE VIEWED AS A SOCIAL-ECOLOGICAL SYSTEM BUILT AROUND MONEY (SESM) BECAUSE OF THE COUPLING OF THE ANTHROPOCENE ERA WITH GLOBALIZATION. GIVEN THE SIMULTANEOUS (ENVIRONMENTAL -ECONOMIC) RISKS OF ``TOTAL UNCERTAINTY'' AND ``SYSTEMIC AFTERMATH'' SEVERAL PARADIGMATIC TURNS ARE REQUIRED. ECOLOGICAL ECONOMICS IS A CUTTING-EDGE FIELD THAT TACKLES THIS ISSUE. AN INTEGRATIVE FRAMEWORK INVOLVING CO-EVOLUTIONARY MODELLING OFFERS METHODS FOR ADDRESSING THE REGULATION ISSUE THAT ARISES FROM THE SIGNIFICANT UNCERTAINTY DRIVEN BY GLOBAL ECONOMIC AND ECOLOGICAL RISKS. WE TACKLE THE ISSUE OF ADAPTIVE POLICY FOR SESM REGULATION BY ANSWERING THE CALL FOR PARADIGMATIC TURNS, WHICH LEADS US TO SUPPORT TYCHASTIC VS. STOCHASTIC UNCERTAINTY, IN TIME ADAPTATION VS. OPTIMAL BELATED SOLUTIONS, VIABILITY VS. STATIONARY EQUILIBRIUM, AND INTERDISCIPLINARITY AND PARTICIPATORY PROCESSES IN MODELLING AND POLICY ACTION. WE DESCRIBE STEP BY STEP HOW TO CONCEIVE SESM MODELLING THROUGH THE LENS OF THE MATHEMATICAL VIABILITY THEORY (MVT), AND WE ARGUE THAT THIS LENS, WHEN ADJUSTED FOR ANTICIPATORY AND ADAPTIVE GOVERNANCE (AAG), IS RELEVANT TO EXAMINING SUSTAINABILITY FOR COMPLEX ADAPTIVE SESMS FROM A LOCAL OR GLOBAL PERSPECTIVE.",""
"16","Resilience","ZIMMERER KS, 2018, ECOL SOC","ISI000432464800035","SMALLHOLDER TELECOUPLING AND POTENTIAL SUSTAINABILITY","SMALLHOLDERS ARE CRUCIAL FOR GLOBAL SUSTAINABILITY GIVEN THEIR IMPORTANCE TO FOOD AND NUTRITIONAL SECURITY, AGRICULTURE, AND BIODIVERSITY CONSERVATION. WORLDWIDE SMALLHOLDERS ARE SUBJECT TO EXPANDED TELECOUPLING WHEREBY THEIR SOCIAL-ECOLOGICAL SYSTEMS ARE LINKED TO LARGE-SCALE SOCIOECONOMIC AND ENVIRONMENTAL DRIVERS. THE PRESENT RESEARCH USES THE SYNTHESIS OF EMPIRICAL EVIDENCE TO DEMONSTRATE SMALLHOLDER TELECOUPLING THROUGH THE LINKAGES STEMMING FROM THE GLOBAL-LEVEL INTEGRATION OF MARKETS (COMMODITY, LABOR, FINANCE), URBANIZATION, GOVERNANCE, AND TECHNOLOGY. THESE TELECOUPLING FORCES ARE OFTEN DISADVANTAGEOUS TO SMALLHOLDERS WHILE CERTAIN CONDITIONS CAN CONTRIBUTE TO THE POTENTIAL SUSTAINABILITY OF THEIR SOCIAL-ECOLOGICAL SYSTEMS. CASE STUDIES WERE CHOSEN TO DESCRIBE SUSTAINABILITY OPPORTUNITIES AND LIMITS INVOLVING SMALLHOLDER PRODUCTION AND CONSUMPTION OF HIGH-AGROBIODIVERSITY ANDEAN MAIZE AMID TELECOUPLED MIGRATION (BOLIVIA), THE ROLE OF INTERNATIONAL ECO-CERTIFICATION IN SMALLHOLDER COFFEE-GROWING AND AGROFORESTS (COLOMBIA), SMALLHOLDER ORGANIC DAIRY PRODUCTION IN LARGE-SCALE MARKETS AND TECHNOLOGY TRANSFER (UPPER MIDWEST, U.S.A.), AND SMALLHOLDERS' GLOBAL NICHE COMMODITY PRODUCTION OF ARGAN OIL (MOROCCO). THESE CASE STUDIES ARE USED TO IDENTIFY THE KEY CHALLENGES AND OPPORTUNITIES FACED BY SMALLHOLDERS IN TELECOUPLING AND TO DEVELOP A CONCEPTUAL FRAMEWORK. THIS FRAMEWORK SPECIFIES THE INTEGRATED ROLES OF GLOBAL SYSTEMS TOGETHER WITH INFLUENTIAL PUBLIC AND PRIVATE INSTITUTIONS OPERATING AT MULTIPLE SCALES INCLUDING THE NATIONAL LEVEL. THE FRAMEWORK ALSO INTEGRATES THE LOCAL DYNAMICS OF SMALLHOLDERS' MULTIPLE LAND USE UNITS AND THEIR SOCIOECONOMIC AND ENVIRONMENTAL VARIATION. SPATIAL SPILLOVER EFFECTS IN SMALLHOLDER LANDSCAPES ARE AN ADDITIONAL ELEMENT. THIS FRAMEWORK FURTHER ESTABLISHES THE UN-ROMANTIC, NONTELEOLOGICAL, AND ANTIFETISHISTIC VIEW OF SMALLHOLDERS. IT PROVIDES SPECIFIC INSIGHTS ON THE MULTILEVEL DYNAMICS OF SMALLHOLDER TELECOUPLING AND POTENTIAL SUSTAINABILITY OPPORTUNITIES THAT CAN STRENGTHEN LIVELIHOODS, BIODIVERSITY CONSERVATION, AND FOOD AND NUTRITIONAL SECURITY. THESE INSIGHTS ARE CONCLUDED TO BE VALUABLE TO ENVIRONMENTAL, AGRICULTURAL, AND FOOD SCIENTISTS AND SCHOLARS (BOTH BIOGEOPHYSICAL SCIENCES AND SOCIAL SCIENCES), POLICY MAKERS, INSTITUTIONAL ANALYSTS, DEVELOPMENT SPECIALISTS AND PRACTITIONERS, SOCIAL JUSTICE ACTIVISTS, AND OTHERS SEEKING TO ADVANCE GLOBAL SUSTAINABILITY INCLUDING SUSTAINABLE DEVELOPMENT.",""
"17","Resilience","GIANNAKIS E, 2017, PAP REG SCI","ISI000407569500001","ECONOMIC CRISIS AND REGIONAL RESILIENCE: EVIDENCE FROM GREECE","SHIFT-SHARE AND INPUT-OUTPUT MODELS ARE COMBINED TO EXPLORE THE RESILIENCE OF GREEK REGIONS TO ECONOMIC CRISIS. MODEL RESULTS INDICATE THAT RURAL REGIONS ARE MORE RESISTANT TO RECESSIONARY SHOCKS THAN URBAN REGIONS. THE ANALYSIS OF THE SPACE-SPECIFIC ABILITY OF SECTORS TO WITHSTAND ECONOMIC SHOCKS PORTRAYED THE RESILIENCE OF AGRICULTURE, WHILE FOOD INDUSTRY, ALTHOUGH ITS IMPACT OVERTIME DECLINED, MANAGED TO INCREASE ITS EMPLOYMENT IN SEVEN OUT OF THIRTEEN REGIONS. THE TOURISM SECTOR CONTRACTED BUT SHOWED MORE RESILIENCE IN THE ISLAND REGIONS THAN IN THE CONTINENTAL REGIONS. THE SPATIAL HETEROGENEITY IN THE EFFECTS OF THE RECESSIONARY SHOCKS RE-EMPHASIZES THE NEED FOR TARGETED AND DIFFERENTIATED REGIONAL DEVELOPMENT POLICIES.",""
"18","Resilience","PAPACHARALAMPOU C, 2017, J CLEAN PROD","ISI000398135300057","CATCHMENT METABOLISM: INTEGRATING NATURAL CAPITAL IN THE ASSET MANAGEMENT PORTFOLIO OF THE WATER SECTOR","THE POLICY OF THE WATER SECTOR DEMANDS INTEGRATED AND RESILIENT ASSET MANAGEMENT. THE MAJORITY OF CURRENT RESEARCH FOCUSES ON URBAN OR COMMUNITY ASSET SYSTEMS. TO PROVIDE A FULLY INTEGRATED APPROACH, ONE NEEDS TO DELINEATE THE FOCUS OF ASSET MANAGEMENT AT A CATCHMENT SCALE, TO INCLUDE THE NATURAL CAPITAL. THE RESEARCH DESCRIBED IN THIS PAPER INTRODUCES SUCH AN APPROACH, WITH THE ENVIRONMENTAL REGIONAL INPUT-OUTPUT (E-RIO) ANALYSIS AT ITS CORE. THE NOVELTY OF THE WORK IS THE CONCEPTUALISATION OF A CATCHMENT AS A COMPLEX ASSET SYSTEM, COMPRISING OF MULTIPLE SUBSYSTEMS. THIS EXPANDS THE APPLICATION OF INDUSTRIAL ECOLOGY AND FUNCTIONAL MODELLING TECHNIQUES IN INTEGRATED CATCHMENT MANAGEMENT AND WATER ACCOUNTING. THE CATCHMENT METABOLISM MODELLING SCHEMA CREATED IN THIS PAPER SERVES ASSET, WATER RESOURCES AND CATCHMENT MANAGEMENT PURPOSES. THE SCHEMA FORMS THE GROUNDS FOR STRUCTURED COLLABORATION AMONG EXPERTS FOR INTEGRATED WATER RESOURCES PLANNING AND DECISION-MAKING. IN THIS PAPER THE PROCESS OF CREATING THE MODELLING SCHEMA ALONG WITH THE TECHNIQUES USED ARE PRESENTED. ALIVE' INDUSTRIAL EXAMPLE FROM THE UK WATER SECTOR (POOLE HARBOUR CATCHMENT) IS USED TO DEMONSTRATE ITS APPLICATION. (C) 2016 THE AUTHORS. PUBLISHED BY ELSEVIER LTD. THIS IS AN OPEN ACCESS ARTICLE UNDER THE CC BY LICENSE (HTTP://CREATIVECOMMONS.ORG/LICENSES/BY/4.0/).",""
"19","Resilience","FRAGKIAS M, 2017, INT J URBAN SUSTAIN DEV","ISI000411415200007","MODELING TELECONNECTED URBAN SOCIAL-ECOLOGICAL SYSTEMS: OPPORTUNITIES AND CHALLENGES FOR RESILIENCE RESEARCH","URBAN SOCIAL-ECOLOGICAL SYSTEMS (SESS) HAVE PROGRESSIVELY BECOME MORE INTERDEPENDENT IN THEIR INFORMATION, RESOURCE, MATERIAL, ENERGY AND WASTE FLOWS. THE EVOLUTION OF THOSE SYSTEMS HAS BEEN STUDIED THROUGH A VARIETY OF CONCEPTS (INCLUDING CENTRAL PLACE THEORY, URBAN `METABOLISM', ETC.). NEW FRAMEWORKS ON TELECONNECTIONS HAVE SYNTHESIZED AND EXTENDED PAST THEORY, BUT THE RELEVANCE OF THE TYPE, DEGREE AND SPATIAL STRUCTURE OF THE INTERLINKAGES FOR THE RESILIENCE OF URBAN SYSTEMS IS UNDERSTUDIED. WE EXPLORE THE EVOLVING NATURE OF THE INTERLINKAGES OF CITIES, RESOURCE BASES AND RESILIENCE USING TWO APPROACHES: (1) WE REVIEW LITERATURE ON URBAN SYSTEMS, TELECONNECTIONS AND RESILIENCE AND (2) WE DEVELOP SCENARIOS OF A STYLIZED NETWORK OF URBAN SESS AND EXAMINE THE SYSTEM-LEVEL RESILIENCE OF EACH SCENARIO TO EXTERNAL SHOCKS USING A MATHEMATICAL BIOLOGY MODEL. OUR RESULTS SHOW HOW FACTORS SUCH AS RESOURCE CONSUMPTION, EXTRACTION AND POPULATION MIGRATION DRIVE SYSTEM-WIDE RESILIENCE AT DIFFERENT LEVELS OF TELECONNECTION OF URBAN SYSTEMS.",""
"20","Resilience","GALBUSERA L, 2016, ASCE-ASME J RISK UNCERTAIN ENG SYST PART A -CIV ENG","ISI000404970100010","INOPERABILITY INPUT-OUTPUT MODELING: INVENTORY OPTIMIZATION AND RESILIENCE ESTIMATION DURING CRITICAL EVENTS","ASSESSING THE ABILITY OF CRITICAL INFRASTRUCTURES TO OVERCOME SHOCKS AND OPTIMIZING THEIR PREPAREDNESS FOR CRITICAL EVENTS IS A KEY FACTOR IN REDUCING DAMAGE, ENSURING RESILIENCE, AND MITIGATING MONETARY LOSSES. WHEN CONSIDERING THE PROBLEM IN A BROAD SENSE, THE ASSESSMENT OF TECHNICAL DEPENDENCIES AMONG ENGINEERED SYSTEMS CAN BE SUPPORTED BY THE ANALYSIS OF ECONOMICAL RELATIONSHIPS. A KEY TOOL TO ACCOMPLISH THIS OBJECTIVE IS TO EXPLOIT THE INPUT- OUTPUT APPROACH PROPOSED BY WASSILY LEONTIEF FOR THE QUANTITATIVE ANALYSIS OF THE RELATIONSHIPS AMONG DIFFERENT BRANCHES OF AN ECONOMY. RECENTLY, THE INPUT- OUTPUT APPROACH WAS EFFECTIVELY EXPLOITED TO ASSESS THE RESILIENCE OF ECONOMIES AGAINST CRITICAL EVENTS THAT MAY AFFECT SOME SECTORS AND RIPPLE THROUGH NEIGHBORING ECONOMIC SEGMENTS AS A FUNCTION OF THEIR VULNERABILITY, INERTIA, AND CENTRALITY TO THE OVERALL ECONOMY. BUILDING ON AN EXISTING APPROACH, THIS PAPER CONSIDERS A DYNAMIC INOPERABILITY INPUT- OUTPUT MODEL WITH INVENTORIES, EXAMINED ACCORDING TO THEIR ABILITY TO ENSURE EXTENDED SERVICE CONTINUITY DESPITE THE INOPERABILITY OF SOME SECTORS. REFERRING TO THIS MODEL, THE AUTHORS FIRST INTRODUCE A METHOD FOR THE ESTIMATION OF THE RESILIENCE PARAMETER DESCRIBING THE ELASTICITY OF THE SECTORS WITH RESPECT TO SERVICE PERTURBATIONS. FURTHERMORE, THE AUTHORS STUDY AN OPTIMIZATION PROBLEM FOR THE ASSIGNMENT OF INVENTORY LEVELS ABLE TO ENHANCE THE OVERALL RESILIENCE TO SELECTED CRITICAL EVENTS.(C) 2016 AMERICAN SOCIETY OF CIVIL ENGINEERS.",""
"21","Resilience","RAMESH R, 2015, ANTHROPOCENE","ISI000381903600008","LAND-OCEAN INTERACTIONS IN THE COASTAL ZONE: PAST, PRESENT \& FUTURE","THE LAND-OCEAN INTERACTIONS IN THE COASTAL ZONE (LOICZ) PROJECT WAS ESTABLISHED IN 1993 AS A CORE PROJECT OF THE INTERNATIONAL GEOSPHERE-BIOSPHERE PROGRAMME (IGBP) TO PROVIDE THE SCIENCE KNOWLEDGE TO ANSWER ``HOW WILL CHANGES IN LAND USE, SEA LEVEL AND CLIMATE ALTER COASTAL SYSTEMS, AND WHAT ARE THE WIDER CONSEQUENCES?'' IN ITS FIRST PHASE OF OPERATION (1993-2003) LOICZ BEGAN A FUNDAMENTAL INVESTIGATION FOCUSED ON BIOPHYSICAL DIMENSIONS, INCLUDING SEMINAL ASSESSMENTS OF COASTAL SEAS AS NET SOURCES OR SINKS OF ATMOSPHERIC CO2, RIVER DISCHARGE TO THE OCEANS, AND BIOGEOCHEMICAL MODELLING. IN THE SECOND GENERATION OF LOICZ (2004-2014), INCREASED ATTENTION WAS PAID TO THE HUMAN DIMENSIONS OF THE COAST, INVOLVING THE INCLUSION OF CROSS-CUTTING THEMES SUCH AS COASTAL GOVERNANCE, SOCIAL-ECOLOGICAL SYSTEMS, ECOLOGICAL ECONOMICS AND ACTIVITIES AROUND CAPACITY BUILDING AND THE PROMOTION OF EARLY CAREER SCIENTISTS. THIS PAPER PROVIDES A SYNTHESIS OF THIS WORK AND LOOKS FORWARD TO THE FUTURE CHALLENGES FOR THE PROJECT. WITH THE TRANSITION TO FUTURE EARTH, THERE IS A PARADIGM SHIFT EMERGING. THE NEW VISION IS TO SUPPORT TRANSFORMATION TO A SUSTAINABLE AND RESILIENT FUTURE FOR SOCIETY AND NATURE ON THE COAST, BY FACILITATING INNOVATIVE, INTEGRATED AND SOLUTIONS-ORIENTED SCIENCE. REALISING THIS VISION TAKES LOICZ INTO A THIRD GENERATION: TO BE AT THE FOREFRONT OF CO-DESIGNING, CO-PRODUCING AND CO-IMPLEMENTING KNOWLEDGE FOR COASTAL RESILIENCE AND SUSTAINABILITY. LOICZ AS FUTURE EARTH COASTS WILL CONTINUE TO ADDRESS `HOTSPOTS' OF COASTAL VULNERABILITY, FOCUSING ON THEMES OF DYNAMIC COASTS, HUMAN DEVELOPMENT AND THE COAST, AND PATHWAYS TO GLOBAL COASTAL SUSTAINABILITY AND CONSTRAINTS THEREOF. (C) 2016 THE AUTHORS. PUBLISHED BY ELSEVIER LTD.",""
"22","Resilience","KORHONEN J, 2015, ECOL ECON","ISI000366793000008","QUANTIFYING THE RELATIONSHIP OF RESILIENCE AND ECO-EFFICIENCY IN COMPLEX ADAPTIVE ENERGY SYSTEMS","THE CONCEPTS OF EFFICIENCY AND RESILIENCE ARE IMPORTANT IN COMPLEX ADAPTIVE SYSTEMS. EFFICIENCY AND RESILIENCE HAVE BEEN COMPARED IN COMPLEX SYSTEMS, BUT THE DATA AND MATERIALS HAVE MAINLY BEEN DERIVED FROM NATURAL ECOSYSTEMS. THE ACTUAL ENVIRONMENTAL IMPACTS OF THIS COMPARISON WITH DATA AND MATERIALS FROM HUMAN ECONOMIC SYSTEMS IS AN IMPORTANT RESEARCH THEME FOR ECOLOGICAL ECONOMICS. FURTHERMORE, EFFICIENCY DEFINED AS ECO-EFFICIENCY IS MISSING FROM RESILIENCE RESEARCH. THIS PAPER STUDIES RESILIENCE AND ECO-EFFICIENCY IN SOCIETAL ENERGY SYSTEMS. ECO-EFFICIENCY IS DEFINED AS ENERGY PRODUCED PER CO2 EMISSIONS AND INCINERATION ASH GENERATED. FOR RESILIENCE, WE USE THE DIVERSITY OF FUEL TYPES IN ENERGY SYSTEMS, IN PARTICULAR THE EVENNESS OF FUELS IN EACH FUEL TYPE CATEGORY. EMPIRICAL MATERIALS FROM THE DISTRICT HEATING ENERGY SYSTEM OF SOUTHERN LAPLAND IN FINLAND ENCOMPASSING SIX MUNICIPALITIES ARE PRESENTED. WHAT IF-SCENARIOS SHOW THAT, IN GENERAL, DIVERSITY AND ECO-EFFICIENCY SEEM TO SUPPORT EACH OTHER, I.E., THERE IS A CORRELATION. THIS IS DIFFERENT FROM FOOD WEB STUDIES IN ECOLOGY WHERE THE MATERIAL FLOWS ARE PRIMARILY BIOMASS. IN HUMAN ENERGY SYSTEMS, LITHOSPHERE DERIVED MATERIALS ARE USED ALONGSIDE BIOMASS, IN OUR CASE STUDY FOSSIL COAL, OIL AS WELL AS PEAT, WHICH IS A SEMI-FOSSIL FUEL. THE DIFFERENCE MIGHT ALSO BE EXPLAINED DUE TO THE ROLE OF TECHNOLOGY IN HUMAN ECONOMIC SYSTEMS. FOR POLICY AND BUSINESS STRATEGY IMPLICATIONS, IT IS IMPORTANT TO STUDY THE CASE SYSTEM WITH TWO INTERDEPENDENT SYSTEM BOUNDARIES; THE SUBSYSTEM LEVEL OF THE CAPITAL CITY ROVANIEMI AND THE LARGER SIX MUNICIPALITY REGIONAL SYSTEM TO WHICH ROVANIEMI BELONGS. POLICY PLANNING AND BUSINESS STRATEGY DEVELOPMENT WOULD GAIN IF THE ACTORS INVOLVED WOULD APPROACH THE SYSTEM WITH ENLARGED SPATIAL AND TEMPORAL SYSTEM BOUNDARIES. LONG-TERM STRATEGIC THINKING AND INTER-MUNICIPALITY COOPERATION MAY HELP THE REGION TO MITIGATE THE RISKS RELATED TO THE DEVELOPMENT OF THE DISTRICT HEATING ENERGY SYSTEM. (C) 2015 ELSEVIER B.V. ALL RIGHTS RESERVED.",""
